configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,fps,kbs
1663,None,--constrained-intra,None,None,None,--no-weightb,3.0,1.1,1.1,0.8,0.3,0.8,0.7,0,1,16,45,250,3,30,10,4,0,64,38,2,1000,-2:-2,umh,crop,medium,30,grain,5251038,20.08,0.27,0:03.03,671,73.23,3098.29
1664,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.0,1.3,2.2,0.2,0.8,0.9,1,1,16,45,290,2,24,0,4,2,64,48,4,1000,-1:-1,dia,show,faster,0,psnr,8859605,47.35,0.15,0:06.38,743,33.41,5228.27
1665,None,--constrained-intra,None,--no-asm,None,--no-weightb,0.0,1.3,1.3,4.0,0.3,0.8,0.0,0,0,12,30,270,3,28,30,5,0,64,28,2,1000,-1:-1,dia,show,slow,10,animation,1473244,46.10,0.14,0:06.23,741,34.12,867.96
1666,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.6,1.2,0.6,0.3,0.9,0.9,2,1,0,40,270,4,23,10,5,4,69,38,2,2000,-1:-1,hex,show,veryfast,30,ssim,6015307,3.43,0.11,0:00.67,524,361.51,3549.43
1667,None,--constrained-intra,None,--no-asm,None,--weightb,0.0,1.6,1.3,3.8,0.6,0.6,0.6,1,2,4,15,250,2,30,40,3,0,66,48,1,1000,-1:-1,dia,show,placebo,30,grain,447678,46.37,0.22,0:11.31,412,18.74,262.54
1668,None,--constrained-intra,--intra-refresh,None,--slow-firstpass,--weightb,0.5,1.5,1.2,4.6,0.2,0.7,0.9,1,0,16,5,210,0,28,30,4,2,62,38,1,1000,-2:-2,umh,show,medium,0,psnr,926880,6.84,0.12,0:01.12,618,207.48,545.79
1669,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.4,1.4,3.4,0.5,0.8,0.4,2,0,10,0,270,3,26,40,3,4,66,38,6,2000,-2:-2,hex,show,slow,0,ssim,129922,25.39,0.10,0:03.68,692,58.68,75.28
1670,--aud,None,None,None,None,--no-weightb,0.0,1.0,1.3,4.4,0.5,0.9,0.0,3,2,0,0,290,4,27,40,4,1,66,48,5,1000,-2:-2,umh,crop,slower,30,ssim,323953,6.29,0.13,0:01.05,607,219.67,190.18
168,None,None,None,None,--slow-firstpass,--weightb,1.0,1.3,1.3,2.6,0.2,0.7,0.4,3,0,2,25,300,0,27,0,3,1,66,18,3,1000,1:1,dia,crop,ultrafast,0,psnr,11119363,1.73,0.10,0:00.39,464,698.27,6562.07
1671,None,None,None,None,None,--weightb,2.5,1.6,1.4,3.8,0.4,0.6,0.1,1,2,16,30,240,0,30,40,3,0,64,48,4,1000,-1:-1,dia,show,fast,10,grain,187513,12.42,0.61,0:04.10,317,52.19,109.23
1672,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.1,1.3,2.8,0.6,0.8,0.3,3,2,12,30,260,0,29,20,5,4,65,38,2,2000,1:1,hex,show,fast,0,animation,2191004,89.70,0.50,0:18.07,498,11.64,1291.76
1673,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.5,1.2,2.6,0.2,0.9,0.6,1,0,12,5,300,0,21,50,4,3,64,48,5,2000,1:1,umh,crop,medium,40,grain,66898,54.97,0.20,0:07.93,695,26.73,38.41
1674,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.6,1.2,3.8,0.4,0.8,0.6,2,1,4,20,200,2,29,20,4,1,65,48,3,1000,1:1,dia,show,veryfast,30,ssim,3031627,5.11,0.17,0:01.12,470,199.87,1788.28
1675,None,None,None,--no-asm,None,--no-weightb,3.0,1.2,1.1,3.8,0.5,0.7,0.1,2,1,0,10,260,3,22,20,4,0,65,28,3,1000,-2:-2,umh,crop,ultrafast,0,animation,3764346,54.01,0.11,0:07.25,745,29.27,2220.85
1676,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.0,1.0,1.1,4.6,0.4,0.6,0.3,2,2,14,0,230,1,20,10,3,3,63,28,2,1000,-1:-1,umh,crop,fast,30,ssim,3740763,20.48,0.16,0:06.92,298,30.64,2206.57
1677,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.0,1.1,1.4,4.2,0.5,0.8,0.7,1,0,6,45,270,2,24,40,3,4,65,38,3,1000,-2:-2,umh,crop,fast,40,psnr,352469,72.06,0.18,0:10.55,684,20.03,206.97
1678,None,None,None,None,--slow-firstpass,--weightb,3.0,1.1,1.3,3.8,0.2,0.9,0.6,2,1,12,5,270,1,26,30,3,1,61,48,3,2000,-1:-1,umh,show,ultrafast,0,ssim,1649388,3.75,0.16,0:00.70,559,350.33,971.96
1679,--aud,None,None,--no-asm,None,--no-weightb,2.0,1.0,1.2,5.0,0.5,0.6,0.7,0,0,8,45,210,2,23,10,4,0,64,28,5,1000,-1:-1,dia,crop,placebo,30,grain,5436925,155.92,0.23,0:20.60,757,10.27,3208.01
1680,None,None,None,None,None,--no-weightb,2.0,1.3,1.3,3.0,0.2,0.9,0.4,0,0,16,25,280,2,23,0,3,2,67,48,3,2000,-1:-1,umh,show,veryfast,10,animation,8862271,7.49,0.16,0:01.21,630,194.24,5229.83
169,--aud,None,None,None,--slow-firstpass,--no-weightb,1.5,1.3,1.4,1.2,0.5,0.6,0.2,3,0,2,10,290,3,24,50,3,2,63,18,6,1000,1:1,dia,show,veryslow,30,psnr,40005,3.42,0.20,0:00.93,389,252.85,22.53
1681,None,None,None,--no-asm,None,--no-weightb,2.0,1.5,1.3,1.8,0.4,0.9,0.8,2,0,16,10,200,1,24,50,4,3,68,18,4,1000,1:1,dia,show,faster,10,psnr,42290,13.11,0.09,0:03.24,406,67.02,23.22
1682,None,--constrained-intra,None,None,None,--weightb,2.5,1.0,1.2,2.0,0.4,0.9,0.2,3,0,2,0,250,4,23,0,4,3,65,28,2,2000,-1:-1,hex,crop,fast,0,ssim,10176181,9.69,0.16,0:01.54,638,149.01,6005.37
1683,--aud,--constrained-intra,None,--no-asm,None,--weightb,2.5,1.4,1.2,4.8,0.2,0.7,0.4,2,0,8,15,270,2,26,0,5,2,66,48,6,2000,-1:-1,hex,crop,slower,40,grain,8150017,43.63,0.12,0:08.46,517,25.08,4809.43
1684,--aud,None,None,None,--slow-firstpass,--no-weightb,2.0,1.3,1.4,0.8,0.3,0.6,0.3,0,2,14,0,270,3,26,40,3,4,64,28,4,2000,-1:-1,hex,show,superfast,0,grain,224452,5.10,0.40,0:01.95,281,111.85,131.03
1685,--aud,None,None,None,None,--weightb,2.0,1.6,1.3,1.2,0.3,0.9,0.8,3,0,14,35,240,2,26,50,4,0,62,48,3,1000,-2:-2,hex,show,veryfast,30,grain,40821,1.95,0.15,0:00.72,289,340.16,23.01
1686,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.0,1.2,1.3,1.0,0.2,0.7,0.7,1,0,2,0,260,3,24,50,4,0,68,18,2,1000,-2:-2,umh,show,slower,40,ssim,45888,38.29,0.17,0:06.37,603,33.38,26.02
1687,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.0,1.5,1.0,0.4,0.6,0.7,0.7,1,0,10,20,230,0,28,30,5,3,61,18,6,2000,-1:-1,dia,crop,faster,10,ssim,1087433,32.28,0.13,0:04.46,725,48.14,640.23
1688,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.0,1.2,5.0,0.4,0.8,0.0,2,2,0,15,220,3,23,20,5,4,60,28,5,1000,-2:-2,dia,crop,medium,40,animation,3037413,22.40,0.13,0:04.29,524,49.89,1791.76
1689,--aud,None,None,None,--slow-firstpass,--weightb,1.0,1.4,1.2,2.6,0.3,0.7,0.8,0,0,4,50,220,0,28,30,3,0,62,48,4,1000,-2:-2,umh,crop,slow,0,animation,1245391,15.49,0.13,0:02.15,725,101.68,733.24
1690,None,None,None,None,None,--no-weightb,2.5,1.2,1.0,3.0,0.4,0.7,0.3,2,0,8,45,210,3,28,40,5,4,65,28,4,1000,-1:-1,hex,crop,slow,10,psnr,279865,5.49,0.16,0:00.94,602,251.00,163.58
170,--aud,None,None,--no-asm,--slow-firstpass,--weightb,1.0,1.1,1.2,3.2,0.2,0.8,0.6,2,2,4,45,290,2,27,10,5,3,67,28,3,2000,-2:-2,umh,show,faster,30,grain,3303564,132.41,0.18,0:17.61,752,11.94,1947.94
1691,--aud,None,--intra-refresh,None,None,--weightb,1.5,1.1,1.3,3.8,0.4,0.9,0.5,3,1,10,35,210,4,21,20,4,0,65,38,1,2000,-1:-1,umh,crop,medium,0,psnr,2725889,12.72,0.22,0:01.87,692,120.05,1607.10
1692,None,None,None,None,None,--no-weightb,2.0,1.3,1.0,3.4,0.6,0.7,0.0,1,2,14,10,220,0,30,0,5,0,66,48,3,1000,1:1,umh,crop,veryslow,40,ssim,8587828,13.09,0.13,0:02.23,591,99.49,5067.85
1693,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.4,1.1,4.4,0.6,0.8,0.0,3,0,8,30,200,4,21,0,3,1,69,48,2,2000,-2:-2,hex,crop,veryslow,40,grain,9280226,33.85,0.12,0:06.12,555,34.88,5476.52
1694,--aud,None,None,None,None,--no-weightb,0.0,1.2,1.0,0.8,0.5,0.8,0.6,3,0,0,40,280,2,22,40,5,2,65,48,4,2000,-1:-1,umh,show,medium,0,psnr,327774,9.04,0.16,0:01.57,584,142.64,192.45
1695,--aud,--constrained-intra,None,--no-asm,None,--weightb,0.0,1.2,1.2,3.6,0.4,0.8,0.5,3,0,14,15,300,4,27,30,3,1,68,28,6,1000,1:1,dia,crop,placebo,40,psnr,330753,91.86,0.26,0:12.32,747,17.13,194.15
1696,--aud,None,None,--no-asm,None,--no-weightb,1.5,1.0,1.2,0.8,0.5,0.8,0.8,1,2,4,45,220,2,30,50,3,1,63,28,5,1000,-2:-2,dia,crop,medium,30,grain,41734,29.10,0.24,0:09.74,301,21.72,22.94
1697,--aud,None,None,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.2,0.2,0.4,0.7,0.7,0,2,14,30,220,3,20,40,3,2,66,38,2,1000,-1:-1,umh,show,medium,10,ssim,151774,77.80,0.50,0:18.57,421,11.34,88.20
1698,None,--constrained-intra,None,None,None,--weightb,1.5,1.2,1.1,4.2,0.4,0.7,0.7,0,2,12,35,270,1,25,20,4,0,60,18,6,1000,-2:-2,dia,crop,medium,0,animation,1884273,15.54,0.13,0:05.64,277,37.81,1110.71
1699,--aud,None,None,--no-asm,--slow-firstpass,--weightb,0.5,1.1,1.4,3.8,0.3,0.9,0.3,1,0,14,10,270,0,29,30,4,3,62,48,6,1000,-1:-1,dia,show,slower,30,grain,377904,86.72,0.21,0:11.70,742,18.05,221.97
1700,--aud,None,None,None,--slow-firstpass,--no-weightb,2.0,1.2,1.4,2.6,0.3,0.8,0.3,1,2,14,35,220,4,22,10,3,3,62,28,2,2000,1:1,dia,crop,veryfast,30,ssim,3182465,11.89,0.68,0:03.27,383,66.07,1877.04
18,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.4,1.1,1.6,0.3,0.8,0.3,1,0,10,30,230,2,21,40,4,2,61,48,4,1000,1:1,dia,show,slow,40,psnr,324278,48.53,0.18,0:06.95,700,30.60,190.33
171,None,None,None,--no-asm,None,--no-weightb,0.5,1.0,1.3,3.6,0.4,0.9,0.7,0,1,12,15,300,3,28,20,3,4,61,28,3,1000,-1:-1,umh,show,fast,0,ssim,2429029,143.17,0.19,0:18.74,764,11.21,1431.91
1701,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.1,4.2,0.4,0.7,0.1,1,2,4,40,200,3,24,50,4,4,60,48,3,2000,1:1,hex,crop,placebo,40,grain,60878,49.35,0.32,0:10.19,487,20.73,34.02
1702,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.0,1.1,2.2,0.6,0.8,0.9,0,0,16,30,260,0,22,0,3,1,68,38,3,1000,-1:-1,umh,crop,faster,0,grain,10781664,100.49,0.16,0:13.28,757,15.89,6362.75
1703,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.2,1.3,4.4,0.3,0.9,0.7,3,2,0,50,300,4,23,20,3,3,66,38,2,2000,1:1,umh,crop,fast,0,ssim,2928276,99.91,0.16,0:13.53,739,15.57,1727.37
1704,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.0,1.3,0.2,0.6,0.8,0.1,2,0,2,30,250,1,25,30,5,2,65,38,3,2000,-2:-2,hex,crop,veryfast,0,ssim,853655,15.96,0.15,0:02.27,709,97.58,502.15
1705,--aud,--constrained-intra,None,None,None,--no-weightb,3.0,1.4,1.4,4.0,0.3,0.7,0.7,1,1,0,20,240,1,21,30,4,4,65,48,2,1000,1:1,umh,show,medium,10,ssim,1461427,8.40,0.14,0:01.37,620,164.13,861.56
1706,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.4,1.1,2.0,0.2,0.6,0.9,0,1,16,25,220,4,22,50,5,4,67,38,2,1000,-1:-1,hex,show,fast,0,grain,39759,21.58,0.24,0:03.80,573,56.34,21.64
1707,None,None,None,--no-asm,None,--no-weightb,1.0,1.1,1.0,0.2,0.3,0.7,0.4,0,1,4,50,250,2,23,40,4,1,69,38,6,2000,-1:-1,umh,show,slow,0,psnr,186601,91.48,0.16,0:12.91,709,16.34,108.31
1708,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.6,1.1,2.2,0.2,0.6,0.6,3,0,10,40,260,0,20,30,3,4,61,38,2,1000,1:1,dia,show,superfast,10,psnr,1136551,10.37,0.14,0:01.55,676,145.52,669.39
1709,None,--constrained-intra,None,None,--slow-firstpass,--weightb,2.5,1.4,1.4,4.2,0.5,0.6,0.3,1,0,10,5,210,3,23,50,5,4,68,38,6,2000,1:1,hex,crop,veryfast,40,grain,36083,1.98,0.15,0:00.62,340,384.34,20.22
1710,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.3,1.4,2.6,0.3,0.8,0.4,1,0,10,5,220,1,28,40,5,0,65,18,3,1000,-1:-1,hex,show,fast,0,animation,192083,25.61,0.12,0:03.47,741,62.41,111.97
172,--aud,None,None,--no-asm,None,--no-weightb,0.0,1.0,1.3,2.2,0.5,0.6,0.1,0,2,0,45,220,1,27,20,4,2,63,18,2,1000,-1:-1,umh,show,faster,40,animation,3012657,18.30,0.08,0:04.07,451,52.82,1777.16
1711,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,3.0,1.2,1.3,2.2,0.4,0.8,0.0,1,1,8,40,260,0,28,50,4,4,68,18,1,2000,-2:-2,umh,show,medium,10,animation,44659,4.25,0.18,0:01.38,321,164.87,24.65
1712,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.0,1.0,2.8,0.5,0.7,0.4,3,1,6,15,300,1,23,50,4,2,69,48,3,2000,-1:-1,umh,show,ultrafast,40,grain,38770,7.18,0.10,0:02.95,247,73.91,21.27
1713,--aud,--constrained-intra,None,--no-asm,None,--weightb,0.0,1.6,1.2,0.2,0.3,0.8,0.3,1,0,8,5,210,2,28,20,4,1,63,18,6,2000,1:1,umh,show,superfast,40,animation,2139909,47.26,0.11,0:06.89,686,30.86,1261.43
1714,--aud,None,None,--no-asm,None,--weightb,1.0,1.3,1.2,2.4,0.2,0.8,0.0,0,1,4,20,200,1,20,50,4,3,63,28,4,1000,1:1,dia,show,fast,40,grain,56910,19.19,0.13,0:07.11,271,29.85,32.51
1715,--aud,None,None,None,--slow-firstpass,--weightb,1.5,1.0,1.1,0.4,0.5,0.9,0.6,0,1,10,30,240,4,24,50,3,0,61,18,6,1000,-1:-1,umh,crop,faster,40,ssim,46888,4.31,0.20,0:01.09,411,212.16,26.61
1716,None,None,None,None,None,--weightb,1.0,1.1,1.4,2.6,0.3,0.9,0.5,1,1,8,5,230,3,21,20,3,4,60,48,4,2000,1:1,dia,crop,medium,10,grain,2822245,12.64,0.21,0:01.89,677,117.92,1664.34
1717,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.2,1.3,4.4,0.6,0.9,0.0,0,0,0,25,200,0,20,20,4,1,60,28,1,2000,-1:-1,hex,show,superfast,30,animation,3159378,16.29,0.13,0:02.38,687,92.02,1863.75
1718,--aud,None,None,None,None,--no-weightb,1.0,1.5,1.2,2.4,0.5,0.9,0.0,1,1,14,50,200,0,21,40,4,4,65,48,6,1000,-1:-1,umh,show,ultrafast,30,psnr,312998,2.76,0.10,0:00.57,498,441.58,183.15
1719,None,None,None,--no-asm,None,--weightb,3.0,1.2,1.4,4.2,0.5,0.7,0.5,1,1,8,0,290,3,22,50,5,3,62,18,5,1000,1:1,hex,crop,slower,10,animation,49486,25.96,0.19,0:06.36,411,33.47,27.53
1720,None,--constrained-intra,None,None,None,--weightb,3.0,1.5,1.0,3.0,0.2,0.7,0.9,1,0,12,5,260,4,27,40,3,4,66,48,3,2000,1:1,dia,show,veryslow,30,psnr,337381,8.34,0.26,0:01.44,595,154.25,198.05
173,--aud,None,None,None,None,--weightb,2.5,1.4,1.2,4.6,0.3,0.9,0.5,2,2,14,50,300,2,24,50,4,2,67,18,4,1000,-1:-1,dia,crop,ultrafast,0,grain,19061,4.42,0.32,0:02.28,207,96.05,9.76
1721,--aud,--constrained-intra,None,None,None,--no-weightb,3.0,1.4,1.0,1.6,0.3,0.8,0.5,2,0,6,45,230,0,23,50,4,3,61,28,3,2000,-1:-1,dia,show,veryslow,0,psnr,32819,2.04,0.15,0:00.46,470,589.83,17.75
1722,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.3,1.1,3.8,0.2,0.8,0.4,2,2,16,45,240,1,29,30,4,4,61,38,2,1000,-2:-2,dia,crop,ultrafast,0,grain,1109238,5.23,0.14,0:03.67,146,58.64,653.27
1723,--aud,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.1,1.1,2.4,0.6,0.8,0.1,3,1,10,40,290,2,22,40,5,4,66,18,5,2000,1:1,hex,crop,superfast,0,ssim,174399,15.05,0.18,0:03.09,492,70.25,101.35
1724,None,None,None,None,--slow-firstpass,--no-weightb,2.5,1.4,1.0,2.6,0.6,0.6,0.4,3,0,10,40,260,1,23,50,5,4,64,28,2,1000,1:1,dia,show,slower,40,grain,67523,3.40,0.14,0:01.16,305,199.29,38.78
1725,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.0,1.0,2.4,0.2,0.7,0.8,2,1,4,0,220,2,25,50,4,4,65,28,4,2000,1:1,dia,show,veryfast,0,grain,28554,11.12,0.22,0:04.61,246,46.65,15.23
1726,None,--constrained-intra,None,--no-asm,None,--weightb,3.0,1.5,1.2,0.2,0.5,0.6,0.1,0,1,8,20,260,4,21,50,3,2,68,38,1,2000,-1:-1,hex,crop,superfast,10,ssim,22225,8.88,0.25,0:02.37,384,92.34,11.57
1727,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.3,3.2,0.3,0.9,0.5,0,2,0,0,270,4,25,30,5,4,63,28,2,2000,-2:-2,dia,show,fast,0,ssim,1357806,33.82,0.20,0:04.97,683,43.12,800.42
1728,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.2,1.1,1.0,0.5,0.8,0.8,2,0,16,50,220,1,23,50,5,2,67,48,4,2000,-1:-1,umh,crop,fast,10,grain,56102,42.22,0.12,0:05.81,728,36.61,31.48
1729,None,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.2,1.1,2.0,0.5,0.8,0.4,2,1,4,25,300,4,30,20,5,1,63,48,6,1000,-2:-2,umh,show,slower,30,psnr,752448,28.24,0.24,0:04.17,682,51.46,443.05
1730,None,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.5,1.2,4.4,0.4,0.7,0.9,0,1,8,0,300,0,30,10,3,3,67,18,2,1000,-1:-1,umh,crop,placebo,0,grain,4582991,217.05,0.16,0:28.82,753,7.28,2703.36
174,None,None,None,--no-asm,None,--no-weightb,0.5,1.6,1.3,3.6,0.4,0.8,0.6,0,0,2,25,280,4,24,30,4,1,66,18,3,1000,-1:-1,umh,show,veryfast,10,grain,1323635,45.41,0.11,0:06.49,701,32.88,779.58
1731,None,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.4,1.2,0.8,0.2,0.9,0.9,3,2,10,35,230,2,25,30,3,1,67,28,5,2000,1:1,umh,show,veryslow,30,animation,801585,155.88,0.38,0:26.08,598,8.05,471.42
1732,--aud,--constrained-intra,None,None,None,--no-weightb,1.0,1.4,1.1,1.2,0.4,0.9,0.0,1,1,4,5,200,2,29,0,5,3,64,18,6,1000,-1:-1,hex,show,faster,30,animation,7688895,4.83,0.11,0:00.86,574,282.21,4537.26
1733,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.5,1.0,1.0,4.6,0.3,0.9,0.3,3,0,12,40,210,1,24,40,5,1,65,18,5,2000,1:1,dia,crop,slow,10,grain,358850,36.56,0.12,0:05.04,727,42.37,210.06
1734,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.0,1.0,1.1,4.8,0.5,0.9,0.5,3,2,6,15,200,0,23,10,4,4,61,18,1,1000,-1:-1,hex,crop,veryslow,0,ssim,4253965,100.84,0.13,0:17.63,572,11.91,2509.14
1735,None,None,None,None,--slow-firstpass,--no-weightb,1.5,1.1,1.2,1.0,0.4,0.6,0.1,2,0,0,40,290,0,22,10,5,4,60,18,1,2000,1:1,dia,show,slow,40,psnr,4733345,17.29,0.09,0:02.52,689,87.42,2792.77
1736,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.6,1.3,3.2,0.5,0.9,0.3,1,1,6,30,300,0,30,20,4,0,67,28,2,1000,-2:-2,hex,show,faster,40,grain,3041474,7.28,0.17,0:01.44,516,155.80,1794.13
1737,--aud,None,None,None,--slow-firstpass,--no-weightb,2.5,1.5,1.4,2.0,0.5,0.6,0.3,1,1,16,10,240,3,21,0,3,0,69,38,6,1000,-1:-1,umh,crop,veryfast,10,animation,5239337,7.93,0.17,0:01.27,634,182.17,3091.43
1738,--aud,None,None,--no-asm,--slow-firstpass,--weightb,1.5,1.1,1.3,2.8,0.6,0.8,0.6,2,1,10,35,200,1,22,0,5,4,64,48,5,2000,-2:-2,umh,crop,veryslow,10,ssim,8520143,262.86,0.15,0:35.58,739,5.89,5027.89
1739,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.5,1.5,1.2,4.2,0.3,0.7,0.6,1,2,4,35,250,3,24,0,3,2,60,38,3,2000,-2:-2,dia,crop,faster,0,grain,10913256,6.22,0.14,0:01.05,603,222.21,6440.42
1740,None,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.2,1.4,0.6,0.2,0.7,0.5,2,2,2,5,250,0,30,20,4,3,63,18,2,2000,-2:-2,dia,crop,faster,30,psnr,2880678,44.41,0.17,0:06.57,677,32.30,1698.70
175,--aud,None,None,None,None,--no-weightb,2.0,1.4,1.2,0.2,0.6,0.8,0.7,0,2,2,50,300,1,29,40,3,0,65,18,4,2000,1:1,umh,crop,ultrafast,30,ssim,420504,2.75,0.16,0:00.84,346,282.98,246.60
1741,None,--constrained-intra,None,None,None,--weightb,1.5,1.4,1.1,3.8,0.5,0.9,0.5,0,1,2,40,280,0,28,20,5,1,60,38,5,1000,-2:-2,umh,crop,faster,40,grain,3055986,12.36,0.17,0:01.87,667,116.46,1802.70
1742,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.2,0.2,0.5,0.8,0.9,3,1,6,25,240,0,28,20,5,2,67,48,2,1000,1:1,dia,show,medium,30,animation,2922763,73.68,0.25,0:09.86,749,21.44,1724.05
1743,None,None,None,--no-asm,--slow-firstpass,--weightb,3.0,1.3,1.1,0.4,0.3,0.7,0.2,2,1,6,40,270,0,27,30,4,2,64,18,6,1000,1:1,hex,show,slower,30,psnr,320260,89.85,0.14,0:15.57,577,13.49,187.95
1744,--aud,None,None,None,None,--weightb,1.0,1.0,1.0,1.6,0.6,0.9,0.2,2,2,10,10,280,3,21,20,5,1,61,18,4,1000,-2:-2,umh,show,veryslow,0,ssim,1980481,30.19,0.35,0:04.69,650,45.63,1167.25
1745,None,--constrained-intra,None,None,None,--weightb,2.5,1.4,1.4,4.0,0.6,0.6,0.4,1,1,4,10,300,3,24,10,4,1,63,38,2,2000,1:1,hex,crop,fast,30,grain,5265240,13.12,0.19,0:02.00,663,110.72,3106.67
1746,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.2,1.0,1.8,0.5,0.9,0.1,1,1,2,40,300,4,27,30,3,4,67,18,1,2000,-2:-2,hex,crop,slow,10,ssim,1363013,46.04,0.20,0:06.20,745,34.27,802.78
1747,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.2,2.8,0.4,0.7,0.4,1,0,12,50,250,2,28,40,3,3,64,28,2,2000,-1:-1,dia,show,slower,30,psnr,339813,41.24,0.13,0:06.43,642,33.04,199.48
1748,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,3.0,1.2,1.0,0.2,0.3,0.6,0.9,3,2,16,35,220,3,30,40,3,2,60,48,4,1000,1:1,hex,crop,placebo,10,psnr,196999,14.37,0.57,0:04.42,337,48.39,114.83
1749,--aud,None,None,--no-asm,None,--weightb,2.0,1.2,1.3,4.8,0.6,0.8,0.4,3,2,16,50,200,0,25,50,3,0,69,48,6,1000,-1:-1,hex,show,faster,10,animation,27628,57.48,0.62,0:18.67,311,11.26,14.90
1750,None,None,None,--no-asm,None,--no-weightb,2.5,1.6,1.4,3.0,0.2,0.7,0.4,2,1,4,30,240,3,25,0,4,2,61,48,5,2000,-1:-1,dia,crop,fast,0,animation,8633650,89.39,0.19,0:11.84,756,17.87,5094.91
176,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,3.0,1.1,1.1,0.6,0.3,0.7,0.4,0,0,16,40,230,2,28,20,4,3,69,48,6,1000,-1:-1,umh,show,veryfast,10,animation,2178010,6.64,0.12,0:01.05,639,219.78,1283.86
1751,--aud,None,None,--no-asm,None,--no-weightb,1.5,1.5,1.3,2.2,0.2,0.9,0.0,1,0,6,10,230,0,23,10,5,4,63,48,4,1000,-2:-2,hex,show,placebo,30,psnr,4575612,144.60,0.18,0:18.90,765,11.12,2699.63
1752,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.5,1.1,3.4,0.2,0.9,0.8,1,1,6,45,230,2,30,20,5,1,63,38,5,2000,-2:-2,hex,show,medium,40,animation,2909211,18.15,0.22,0:02.68,685,80.47,1716.07
1753,--aud,None,None,None,--slow-firstpass,--weightb,0.5,1.0,1.4,3.4,0.3,0.9,0.0,0,2,8,25,280,4,22,20,3,1,68,38,2,1000,-2:-2,hex,show,veryslow,10,psnr,1733521,21.51,0.49,0:03.65,601,58.95,1021.48
1754,--aud,--constrained-intra,--intra-refresh,None,--slow-firstpass,--no-weightb,1.5,1.0,1.3,2.8,0.6,0.7,0.1,0,1,4,45,280,4,29,20,5,1,67,18,1,2000,-2:-2,dia,show,superfast,0,ssim,3176612,2.69,0.21,0:00.61,474,410.99,1873.39
