,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_1182,-0.18,0.08,-0.13,-0.08,-0.07,-0.38,-0.02,-0.07,0.12,-0.23,-0.08,-0.01,-0.05,-0.12,0.12,0.01,-0.33,0.09,-0.01,0.09,0.31,-0.35
video_1183,-0.25,0.0,-0.07,0.0,-0.06,-0.16,0.06,-0.07,0.18,-0.07,-0.01,-0.2,-0.02,-0.22,0.05,0.02,-0.04,-0.02,-0.05,0.03,-0.73,0.79
video_1184,-0.51,-0.07,-0.03,-0.0,-0.06,-0.2,0.03,-0.04,0.09,-0.08,-0.04,-0.07,0.0,0.01,0.05,0.01,-0.0,-0.01,0.03,0.01,-0.75,0.26
video_1185,-0.29,-0.03,-0.06,-0.02,-0.04,-0.14,0.04,-0.06,0.12,-0.04,0.0,-0.19,-0.0,-0.11,-0.05,0.02,0.07,0.0,-0.01,0.04,-0.92,0.56
video_1186,-0.08,0.09,-0.12,-0.09,-0.06,-0.41,-0.04,-0.06,0.08,-0.26,-0.1,-0.01,-0.12,-0.05,0.23,0.0,-0.37,0.07,-0.02,0.1,0.18,-0.36
video_1187,-0.56,-0.01,-0.06,-0.05,-0.12,-0.35,0.04,-0.07,0.13,-0.1,-0.04,-0.02,-0.03,0.06,-0.02,-0.02,0.02,0.02,0.1,0.01,0.53,-0.44
video_1188,-0.54,-0.01,-0.08,-0.04,-0.07,-0.38,0.05,-0.08,0.15,-0.16,-0.05,-0.04,-0.0,-0.02,0.12,0.01,-0.03,0.0,-0.02,0.04,-0.43,0.06
video_1189,-0.06,-0.07,-0.04,-0.0,-0.04,-0.15,0.0,-0.04,0.04,-0.13,-0.05,-0.07,-0.07,-0.09,0.11,-0.01,-0.26,0.02,-0.02,0.05,-0.37,-0.39
video_1190,-0.17,0.04,-0.08,-0.04,-0.06,-0.37,-0.01,-0.05,0.08,-0.17,-0.06,-0.01,-0.05,-0.12,0.14,-0.01,-0.28,0.03,-0.01,0.04,0.0,-0.37
video_1191,-0.19,0.0,-0.06,-0.03,-0.07,-0.3,0.03,-0.04,0.12,-0.11,-0.04,-0.07,-0.05,0.03,-0.0,-0.02,-0.02,-0.04,0.04,0.01,0.35,-0.77
video_1192,-0.25,0.05,-0.12,-0.06,-0.06,-0.51,0.02,-0.06,0.09,-0.19,-0.1,0.01,-0.02,0.01,0.21,0.0,-0.23,-0.03,0.01,0.01,0.07,-0.28
video_1193,-0.17,-0.01,-0.05,-0.03,-0.04,-0.25,0.02,-0.03,0.11,-0.09,-0.03,-0.03,-0.03,0.06,0.0,-0.02,0.03,-0.0,0.02,0.0,0.85,-0.7
video_1194,-0.11,-0.04,-0.08,-0.03,-0.06,-0.33,-0.03,-0.04,0.07,-0.19,-0.07,0.01,-0.08,-0.07,0.21,-0.02,-0.33,0.01,-0.01,0.02,0.18,-0.45
video_1195,-0.22,0.05,-0.11,-0.09,-0.07,-0.47,-0.0,-0.06,0.08,-0.21,-0.08,-0.01,-0.04,-0.01,0.21,-0.0,-0.19,0.04,-0.0,0.05,0.21,-0.45
video_1196,-0.08,-0.01,-0.03,0.01,-0.06,-0.16,0.0,-0.04,0.05,-0.12,-0.06,-0.1,-0.06,-0.03,0.09,-0.02,-0.2,-0.01,-0.0,0.05,-0.36,-0.49
video_1197,-0.48,-0.12,-0.11,0.04,-0.09,0.14,-0.0,-0.05,-0.04,-0.11,-0.07,-0.17,-0.06,-0.17,0.16,0.03,-0.01,-0.03,-0.02,-0.08,-0.28,-0.29
video_1198,-0.19,-0.02,-0.07,-0.02,-0.05,-0.29,0.04,-0.05,0.08,-0.14,-0.04,-0.19,-0.04,-0.02,0.03,-0.01,-0.07,-0.04,0.01,0.02,-0.01,-0.62
video_1199,-0.61,-0.04,-0.06,-0.03,-0.09,-0.42,0.06,-0.1,0.1,-0.1,-0.03,-0.04,-0.02,0.01,-0.01,-0.01,0.05,0.04,0.05,0.04,0.05,-0.26
video_1200,-0.24,0.03,-0.09,-0.03,-0.06,-0.37,0.01,-0.06,0.11,-0.16,-0.07,-0.05,-0.06,-0.11,0.16,0.0,-0.25,0.04,-0.01,0.06,-0.25,-0.23
video_1201,-0.2,0.02,-0.07,-0.01,-0.06,-0.35,0.03,-0.05,0.12,-0.13,-0.05,-0.05,-0.07,-0.04,-0.0,-0.03,-0.14,-0.0,0.02,0.01,0.4,-0.64
video_1202,-0.47,-0.01,-0.08,-0.04,-0.07,-0.33,0.06,-0.07,0.18,-0.11,-0.03,-0.08,-0.04,0.05,-0.08,-0.0,0.07,0.01,0.07,0.02,0.33,-0.61
video_1203,-0.46,-0.02,-0.04,-0.03,-0.07,-0.3,0.03,-0.02,0.07,-0.14,-0.03,0.03,0.02,0.0,0.01,-0.02,0.01,0.02,0.06,0.02,0.85,-0.42
video_1204,-0.18,-0.12,-0.04,0.0,-0.05,-0.21,-0.0,-0.04,0.05,-0.14,-0.04,-0.11,-0.07,-0.03,0.06,-0.04,-0.22,-0.02,-0.0,0.05,0.03,-0.55
video_1205,-0.09,0.01,-0.03,-0.01,-0.05,-0.16,-0.01,-0.02,0.0,-0.09,-0.07,-0.0,-0.02,-0.03,0.13,-0.01,-0.18,0.01,0.0,0.03,-0.68,-0.17
video_1206,-0.44,-0.08,-0.06,-0.02,-0.08,-0.29,0.0,-0.07,0.14,-0.16,-0.04,-0.14,-0.04,-0.09,0.06,-0.03,-0.2,-0.0,-0.02,0.06,-0.04,-0.22
video_1207,-0.24,0.04,-0.1,-0.05,-0.06,-0.36,0.0,-0.07,0.1,-0.17,-0.06,-0.07,-0.01,-0.14,0.12,0.02,-0.29,0.02,-0.04,0.07,-0.25,-0.11
video_1208,-0.24,-0.01,-0.13,-0.09,-0.01,0.01,-0.01,-0.11,0.18,-0.05,-0.01,-0.07,-0.01,-0.19,-0.07,0.1,0.01,0.14,-0.03,0.12,-0.9,0.23
video_1209,-0.12,0.05,-0.08,-0.04,-0.04,-0.27,-0.03,-0.05,0.03,-0.17,-0.03,-0.07,-0.06,-0.2,0.12,0.0,-0.34,0.06,-0.03,0.08,0.14,-0.42
video_1210,-0.19,0.04,-0.07,-0.0,-0.06,-0.24,0.04,-0.07,0.13,-0.19,-0.07,-0.24,-0.13,-0.12,0.15,0.0,-0.27,0.01,-0.01,0.07,-0.23,-0.29
video_1211,-0.53,-0.04,-0.06,-0.03,-0.05,-0.23,0.07,-0.08,0.15,-0.07,-0.01,-0.15,0.01,-0.02,-0.07,0.03,0.11,0.01,0.01,0.04,-0.73,0.11
video_1212,-0.06,0.07,-0.07,-0.04,-0.04,-0.2,-0.03,-0.04,0.08,-0.14,-0.05,-0.07,-0.09,-0.03,0.09,-0.04,-0.25,0.01,0.02,0.02,0.68,-0.67
video_1213,-0.37,0.04,-0.11,-0.07,-0.07,-0.43,0.01,-0.06,0.05,-0.17,-0.07,-0.02,-0.01,0.0,0.18,0.01,-0.1,0.03,-0.01,0.04,-0.32,-0.17
video_1214,-0.29,-0.03,-0.03,-0.02,-0.08,-0.25,0.03,-0.04,0.04,-0.06,-0.09,-0.1,-0.03,-0.01,0.07,-0.0,-0.02,-0.03,-0.01,0.01,-0.63,-0.13
video_1215,-0.26,-0.0,-0.13,-0.09,-0.02,0.02,-0.01,-0.1,0.18,-0.05,-0.01,-0.07,-0.01,-0.2,-0.06,0.09,0.03,0.14,-0.03,0.13,-0.9,0.23
video_1216,-0.4,-0.06,-0.03,-0.0,-0.03,-0.19,0.04,-0.06,0.06,-0.07,-0.01,-0.17,-0.01,-0.11,0.01,0.01,-0.04,-0.01,-0.01,0.01,-0.74,0.29
video_1217,-0.2,0.03,-0.04,-0.05,-0.05,-0.24,-0.05,-0.05,-0.03,-0.1,-0.1,-0.05,-0.03,-0.17,0.13,0.01,-0.33,0.05,-0.05,0.1,-0.37,-0.06
video_1218,-0.2,0.01,0.03,-0.06,-0.12,-0.14,-0.02,-0.07,-0.06,-0.06,-0.34,-0.1,-0.05,0.17,0.13,-0.0,-0.22,-0.06,-0.05,-0.0,-0.25,-0.25
video_1219,-0.47,-0.02,-0.1,-0.04,-0.07,-0.31,0.07,-0.07,0.16,-0.15,-0.06,-0.07,-0.03,0.02,0.02,0.01,0.06,-0.02,0.03,0.02,-0.19,-0.34
video_1220,-0.26,-0.03,-0.03,-0.03,-0.03,-0.03,-0.01,-0.05,0.03,-0.04,-0.04,-0.11,-0.0,-0.02,0.0,0.02,-0.02,0.01,-0.02,0.08,-0.91,0.01
video_1221,-0.29,-0.13,-0.05,-0.01,-0.09,-0.13,0.04,-0.07,-0.04,-0.1,-0.1,-0.1,-0.05,-0.0,-0.03,-0.0,-0.05,0.01,-0.02,0.01,-0.31,-0.32
video_1222,-0.23,0.02,-0.11,-0.08,-0.06,-0.45,0.04,-0.07,0.11,-0.18,-0.06,-0.04,-0.03,0.02,0.14,-0.0,-0.08,0.01,-0.01,0.03,0.29,-0.55
video_1223,-0.28,0.04,-0.1,-0.06,-0.09,-0.28,-0.0,-0.06,0.08,-0.14,-0.08,0.01,-0.02,-0.15,0.17,0.02,-0.23,0.05,-0.01,0.06,-0.47,0.03
video_1224,-0.46,0.01,-0.09,-0.06,-0.05,-0.37,0.08,-0.09,0.17,-0.12,-0.04,-0.12,-0.03,0.05,0.01,0.02,0.06,-0.0,-0.0,0.02,-0.21,-0.4
video_1225,-0.57,0.01,-0.08,-0.02,-0.09,-0.4,0.05,-0.07,0.2,-0.17,-0.06,-0.05,-0.03,-0.09,0.06,-0.01,-0.13,0.01,0.03,0.02,0.29,-0.24
video_1226,-0.38,0.03,-0.07,-0.03,-0.1,-0.22,0.01,-0.03,0.13,-0.11,-0.07,-0.05,-0.06,-0.02,0.07,0.03,-0.1,0.02,0.1,0.05,-0.73,0.57
video_1227,-0.11,-0.12,-0.05,-0.01,-0.04,-0.23,-0.0,-0.04,0.05,-0.14,-0.06,-0.09,-0.07,-0.09,0.12,-0.01,-0.23,-0.01,-0.0,0.03,-0.23,-0.41
video_1228,-0.28,0.01,-0.12,-0.07,-0.06,-0.29,0.02,-0.08,0.13,-0.18,-0.05,-0.12,-0.04,-0.11,0.06,0.04,-0.11,0.06,-0.02,0.07,-0.34,-0.24
video_1229,-0.23,0.11,-0.16,-0.13,-0.04,-0.52,0.0,-0.09,0.08,-0.27,-0.09,-0.02,-0.04,-0.02,0.2,0.01,-0.23,0.05,-0.04,0.1,0.06,-0.15
video_1230,-0.25,-0.26,-0.05,-0.03,-0.08,-0.15,0.01,-0.02,-0.08,-0.1,-0.09,-0.06,-0.04,0.08,-0.04,-0.01,0.01,-0.01,0.03,0.01,-0.21,-0.44
video_1231,-0.36,0.06,-0.16,-0.12,-0.13,-0.31,0.06,-0.11,0.22,-0.17,-0.07,-0.03,-0.06,-0.01,-0.01,0.06,-0.02,0.05,0.01,0.05,0.11,-0.37
video_1232,-0.58,-0.02,-0.05,-0.05,-0.03,-0.17,0.0,-0.07,0.13,-0.06,0.0,-0.01,0.02,0.01,-0.12,0.04,0.04,0.05,0.07,0.07,-0.71,0.5
video_1233,-0.11,0.09,-0.14,-0.09,-0.06,-0.4,-0.02,-0.07,0.09,-0.26,-0.09,-0.01,-0.1,-0.07,0.18,0.01,-0.34,0.06,-0.01,0.08,0.3,-0.36
video_1234,-0.26,0.0,0.0,-0.02,-0.07,-0.09,-0.01,-0.05,-0.07,-0.07,-0.17,-0.04,-0.06,-0.03,0.22,-0.0,-0.27,-0.01,-0.05,0.06,-0.42,-0.32
video_1235,-0.28,0.02,-0.08,-0.07,-0.08,-0.35,0.03,-0.04,0.1,-0.13,-0.05,-0.04,-0.03,0.09,-0.02,-0.01,-0.0,-0.03,0.06,0.02,0.58,-0.66
video_1236,-0.09,0.07,-0.14,-0.1,-0.06,-0.33,-0.02,-0.06,0.1,-0.23,-0.07,-0.01,-0.06,-0.16,0.14,0.05,-0.31,0.09,-0.02,0.09,0.03,-0.36
video_1237,-0.28,0.01,-0.08,-0.04,-0.07,-0.38,-0.0,-0.04,0.1,-0.16,-0.07,-0.02,-0.04,-0.09,0.14,-0.01,-0.22,0.01,-0.01,0.03,-0.14,-0.26
video_1238,-0.29,-0.15,-0.03,-0.02,-0.1,-0.18,0.01,-0.03,-0.06,-0.08,-0.12,-0.02,-0.02,0.02,0.04,0.01,-0.13,-0.02,-0.01,0.0,-0.23,-0.36
video_1239,-0.35,0.03,-0.06,-0.04,-0.06,-0.36,0.01,-0.03,0.1,-0.17,-0.05,-0.01,0.0,-0.03,0.06,-0.03,-0.16,0.03,0.01,0.03,0.71,-0.5
video_1240,-0.45,0.04,-0.11,-0.1,-0.09,-0.37,-0.03,-0.06,0.11,-0.22,-0.05,-0.04,-0.01,-0.17,0.13,0.01,-0.22,0.09,-0.01,0.06,-0.04,-0.03
video_1241,-0.71,-0.03,-0.03,-0.02,-0.08,-0.2,0.05,-0.06,0.2,-0.01,-0.05,-0.07,-0.02,0.13,-0.03,0.03,0.07,-0.03,0.12,0.03,-0.63,0.45
video_1242,-0.18,0.01,-0.07,-0.03,-0.08,-0.31,0.02,-0.04,0.14,-0.21,-0.05,-0.06,-0.02,0.07,0.01,-0.01,-0.12,0.01,-0.0,0.01,0.65,-0.64
video_1243,-0.3,0.0,-0.03,-0.03,-0.12,-0.17,-0.01,-0.01,0.17,0.02,-0.07,0.04,-0.05,0.1,0.04,0.02,0.01,-0.03,0.14,0.04,-0.77,0.65
video_1244,-0.16,0.03,-0.09,-0.06,-0.04,-0.29,-0.0,-0.05,0.12,-0.21,-0.05,-0.02,-0.04,-0.07,0.04,-0.0,-0.16,0.06,0.02,0.06,0.5,-0.65
video_1245,-0.15,0.08,-0.14,-0.11,-0.02,-0.39,-0.02,-0.07,0.06,-0.27,-0.06,-0.01,-0.05,-0.1,0.11,0.02,-0.29,0.09,-0.04,0.07,0.34,-0.34
video_1246,-0.12,0.07,-0.13,-0.09,-0.04,-0.34,-0.03,-0.06,0.05,-0.22,-0.06,-0.03,-0.03,-0.19,0.1,0.02,-0.37,0.1,-0.04,0.11,0.07,-0.22
video_1247,-0.46,0.01,-0.02,0.0,-0.02,-0.17,0.0,-0.05,0.08,-0.0,-0.0,-0.09,0.01,0.09,-0.05,0.0,0.07,0.0,0.02,0.02,-0.89,0.57
video_1248,-0.38,-0.13,-0.04,0.01,-0.08,-0.17,0.03,-0.05,0.13,-0.06,-0.04,-0.08,-0.02,0.06,-0.02,-0.06,0.15,-0.05,0.04,-0.03,-0.69,0.1
video_1249,-0.58,0.0,-0.07,-0.07,-0.12,-0.2,-0.03,-0.06,0.18,-0.12,-0.07,-0.03,-0.05,0.02,0.11,0.03,-0.19,0.01,0.05,0.03,-0.25,-0.13
video_1250,-0.28,0.01,-0.03,-0.02,-0.03,-0.07,-0.01,-0.01,-0.04,-0.05,-0.08,0.02,0.01,0.11,0.08,0.02,-0.07,-0.03,0.07,-0.02,-0.93,0.33
video_1251,-0.14,0.02,-0.07,-0.03,-0.08,-0.32,0.0,-0.06,0.09,-0.19,-0.06,-0.06,-0.05,-0.02,0.11,-0.03,-0.26,0.03,0.0,0.07,0.24,-0.59
video_1252,-0.52,-0.0,-0.08,-0.07,-0.14,-0.23,0.02,-0.03,0.22,-0.1,-0.05,-0.0,-0.0,-0.07,-0.2,-0.0,0.0,0.07,0.2,0.03,0.74,-0.39
video_1253,-0.35,-0.02,-0.06,-0.03,-0.04,0.0,0.05,-0.08,0.15,-0.07,-0.02,-0.11,-0.07,-0.21,-0.21,0.02,0.04,0.08,0.14,0.05,-0.76,0.68
video_1254,-0.37,-0.02,-0.05,-0.02,-0.08,-0.36,0.04,-0.04,0.1,-0.12,-0.03,-0.02,-0.03,-0.03,0.03,-0.03,-0.03,0.02,0.02,0.0,0.65,-0.58
video_1255,-0.61,-0.02,-0.06,-0.05,-0.12,-0.13,0.02,-0.04,0.15,-0.08,-0.03,-0.06,-0.02,0.02,-0.13,-0.01,0.03,0.03,0.11,0.02,0.25,-0.56
video_1256,-0.14,0.05,-0.09,-0.04,-0.06,-0.39,0.01,-0.05,0.09,-0.17,-0.08,-0.01,-0.06,-0.06,0.11,-0.0,-0.28,0.02,-0.01,0.03,0.16,-0.48
video_1257,-0.25,0.03,-0.07,-0.04,-0.08,-0.3,-0.01,-0.03,0.1,-0.13,-0.06,-0.02,-0.05,-0.09,0.09,-0.03,-0.21,0.02,0.04,0.01,0.28,-0.56
video_1258,-0.07,0.01,-0.04,-0.03,-0.03,-0.18,-0.03,-0.02,0.1,-0.1,-0.04,-0.02,-0.05,-0.03,-0.01,-0.03,-0.13,-0.02,0.01,0.0,0.79,-0.73
video_1259,-0.67,-0.08,-0.04,-0.01,-0.03,-0.12,0.07,-0.09,0.14,-0.07,0.03,-0.2,0.01,-0.15,-0.12,0.07,0.11,0.09,0.01,0.08,-0.68,0.52
video_1260,-0.41,-0.02,-0.06,-0.06,-0.09,-0.25,-0.0,-0.05,0.04,-0.11,-0.12,-0.05,-0.04,-0.08,0.09,-0.01,-0.16,-0.0,0.02,0.01,-0.42,0.05
video_1261,-0.58,-0.07,-0.02,0.0,-0.04,-0.31,-0.03,-0.04,0.08,-0.11,-0.04,0.02,0.0,0.3,0.12,-0.06,-0.0,-0.15,0.1,-0.08,-0.25,-0.21
video_1262,-0.67,-0.03,-0.04,-0.02,-0.02,-0.21,0.03,-0.07,0.08,-0.05,0.01,-0.04,0.02,-0.02,-0.07,0.04,0.09,0.06,0.03,0.04,-0.65,0.4
video_1263,-0.61,-0.05,-0.06,-0.06,-0.1,-0.15,0.01,-0.04,0.1,-0.08,-0.04,-0.03,-0.03,-0.01,-0.14,-0.02,0.05,0.05,0.13,0.03,0.39,-0.53
video_1264,-0.19,0.0,-0.05,-0.05,-0.1,-0.24,0.0,-0.01,0.05,-0.09,-0.03,-0.01,-0.01,0.09,-0.06,-0.05,-0.01,0.02,0.03,0.01,0.83,-0.68
video_1265,-0.36,-0.1,-0.02,-0.02,-0.16,-0.18,0.0,-0.06,0.17,-0.07,-0.17,-0.12,-0.11,0.15,0.01,-0.04,0.12,-0.08,0.05,-0.02,-0.18,-0.4
video_1266,-0.62,0.02,-0.09,-0.04,-0.11,-0.48,0.05,-0.08,0.12,-0.12,-0.04,-0.12,-0.01,-0.09,0.07,-0.0,-0.01,0.05,0.04,0.05,-0.21,0.2
video_1267,-0.5,-0.02,-0.07,-0.06,-0.08,-0.17,-0.02,-0.05,0.09,-0.14,-0.04,-0.06,-0.01,-0.05,0.1,0.01,-0.13,0.02,-0.0,0.02,-0.34,-0.18
video_1268,-0.67,-0.03,-0.02,-0.01,-0.02,-0.27,0.02,-0.07,0.07,-0.05,0.01,-0.04,0.02,0.05,-0.02,0.02,0.06,0.03,-0.0,0.03,-0.61,0.26
video_1269,-0.38,0.03,-0.09,-0.07,-0.07,-0.4,0.05,-0.07,0.17,-0.18,-0.1,-0.07,-0.04,0.07,0.12,-0.02,-0.05,-0.06,-0.0,0.04,-0.12,-0.34
video_1270,-0.39,0.01,-0.07,-0.05,-0.1,-0.28,0.01,-0.05,0.17,-0.09,-0.05,-0.06,-0.04,-0.12,0.07,-0.02,-0.15,0.02,0.01,0.03,-0.08,-0.33
video_1271,-0.03,0.01,0.02,-0.0,-0.0,-0.02,-0.04,0.0,-0.0,0.0,-0.03,-0.1,-0.02,0.06,-0.12,-0.1,0.02,-0.06,0.02,-0.05,-0.85,0.6
video_1272,-0.1,0.0,-0.04,-0.04,-0.04,-0.24,-0.02,-0.0,0.09,-0.09,-0.05,-0.03,-0.03,-0.01,0.01,-0.05,-0.13,-0.04,0.01,-0.0,0.78,-0.71
video_1273,-0.09,0.1,-0.14,-0.09,-0.06,-0.41,-0.03,-0.04,0.1,-0.25,-0.1,0.0,-0.04,-0.07,0.06,0.0,-0.35,0.1,0.01,0.08,0.42,-0.37
video_1274,-0.73,0.0,-0.06,-0.04,-0.11,-0.28,0.03,-0.05,0.1,-0.11,-0.06,-0.01,-0.03,-0.04,-0.01,0.01,-0.02,0.03,0.11,0.04,-0.17,-0.01
video_1275,-0.18,0.05,-0.09,-0.07,-0.04,-0.32,-0.03,-0.05,0.06,-0.15,-0.06,-0.03,-0.04,-0.14,0.15,-0.01,-0.32,0.04,-0.04,0.06,0.17,-0.41
video_1276,-0.19,-0.01,-0.03,-0.05,-0.19,-0.22,-0.01,0.01,0.19,-0.04,-0.12,0.01,-0.11,0.09,0.19,0.02,-0.16,-0.07,0.19,-0.02,-0.28,-0.47
video_1277,-0.51,0.01,-0.06,-0.02,-0.16,-0.25,0.03,-0.04,0.25,-0.15,-0.05,-0.08,-0.05,0.01,-0.04,-0.03,-0.05,-0.05,0.07,0.02,0.25,-0.41
video_1278,-0.52,0.0,-0.09,-0.04,-0.08,-0.42,0.04,-0.08,0.17,-0.15,-0.06,-0.02,-0.04,-0.01,0.06,-0.01,-0.1,-0.01,0.06,0.02,0.32,-0.33
video_1279,-0.43,0.01,-0.12,-0.06,-0.1,-0.25,0.06,-0.1,0.29,-0.12,-0.08,-0.18,-0.06,-0.16,-0.06,0.0,-0.03,0.05,0.04,0.07,-0.54,0.31
video_1280,-0.59,-0.06,-0.07,-0.04,-0.04,-0.29,0.05,-0.07,0.17,-0.14,-0.05,-0.05,-0.06,0.07,-0.0,-0.01,-0.03,-0.04,0.02,0.02,0.27,-0.4
video_1281,-0.76,-0.0,-0.03,-0.05,-0.07,-0.1,-0.01,-0.04,0.06,-0.07,-0.04,-0.0,-0.0,0.03,0.04,0.02,-0.03,-0.0,0.05,0.02,-0.38,-0.02
video_1282,-0.14,0.03,-0.05,0.03,-0.1,-0.32,0.0,-0.07,0.15,-0.14,-0.1,-0.11,-0.17,-0.06,0.14,-0.03,-0.37,-0.02,-0.01,0.05,0.01,-0.33
video_1283,-0.38,0.04,-0.09,-0.04,-0.1,-0.33,-0.01,-0.06,0.15,-0.18,-0.06,-0.06,-0.05,-0.05,0.09,0.0,-0.19,-0.01,0.02,0.03,-0.02,-0.3
video_1284,-0.27,0.04,-0.08,-0.01,-0.07,-0.28,0.03,-0.09,0.2,-0.15,-0.04,-0.19,-0.09,-0.22,0.11,0.0,-0.25,-0.06,-0.05,0.04,-0.38,0.29
video_1285,-0.25,0.09,-0.13,-0.11,-0.12,-0.41,-0.02,-0.06,0.16,-0.21,-0.11,0.02,-0.07,-0.1,0.27,0.02,-0.35,0.07,0.02,0.04,0.28,-0.23
video_1286,-0.51,0.01,-0.07,-0.03,-0.05,-0.39,0.04,-0.06,0.2,-0.12,-0.1,-0.16,0.05,0.01,0.06,-0.05,-0.04,-0.08,0.01,-0.01,-0.51,0.24
video_1287,-0.27,0.09,-0.1,-0.09,-0.16,-0.37,-0.02,-0.02,0.16,-0.17,-0.14,0.05,-0.09,-0.14,0.23,0.01,-0.36,0.07,0.06,0.01,0.29,-0.18
video_1288,-0.2,0.08,-0.11,-0.05,-0.06,-0.44,0.01,-0.06,0.16,-0.12,-0.12,-0.05,0.02,-0.04,0.07,-0.02,-0.22,-0.01,0.03,0.02,0.44,-0.53
video_1289,-0.87,-0.03,-0.06,-0.04,-0.18,-0.34,0.13,-0.1,0.21,-0.09,-0.05,-0.15,0.04,0.05,-0.01,0.05,0.14,0.01,0.04,0.04,-0.12,0.25
video_1290,-0.51,0.01,-0.06,-0.02,-0.05,-0.2,0.05,-0.07,0.2,-0.06,-0.03,-0.08,-0.0,-0.03,-0.11,0.02,0.01,0.03,0.07,0.05,-0.75,0.61
video_1291,-0.62,-0.03,-0.06,-0.03,-0.08,-0.22,0.04,-0.06,0.14,-0.07,-0.05,-0.03,0.01,0.04,-0.08,0.01,0.06,-0.0,0.11,0.03,-0.62,0.19
video_1292,-0.46,0.03,-0.07,-0.06,0.05,-0.58,-0.01,-0.04,0.1,-0.09,-0.15,-0.08,0.21,0.18,0.11,-0.05,-0.13,-0.07,0.03,0.01,0.3,-0.41
video_1293,-0.55,0.05,-0.1,-0.05,0.0,-0.47,0.05,-0.08,0.11,-0.28,-0.1,-0.03,0.07,0.04,0.11,-0.02,-0.09,-0.03,0.01,0.04,-0.02,-0.09
video_1294,-0.16,-0.01,-0.04,-0.04,-0.08,-0.05,-0.0,0.0,0.07,0.01,-0.07,0.01,-0.07,0.07,-0.08,0.01,0.02,0.01,0.18,0.05,-0.93,0.5
video_1295,-0.36,-0.01,-0.07,-0.04,-0.06,-0.37,0.01,-0.06,0.11,-0.19,-0.08,-0.12,-0.05,-0.08,0.09,-0.0,-0.26,-0.0,0.02,-0.0,-0.05,-0.14
video_1296,-0.11,0.09,-0.15,-0.11,-0.06,-0.43,-0.03,-0.06,0.06,-0.25,-0.12,0.01,-0.05,-0.11,0.06,0.04,-0.37,0.12,-0.02,0.1,0.08,-0.13
video_1297,-0.44,-0.02,-0.07,-0.02,-0.07,-0.25,0.05,-0.07,0.16,-0.11,-0.05,-0.16,-0.04,-0.12,0.07,0.03,-0.07,-0.03,-0.02,0.04,-0.57,0.09
video_1298,-0.6,-0.04,-0.05,-0.03,-0.06,-0.2,0.05,-0.07,0.16,-0.1,-0.03,-0.12,0.01,-0.01,0.01,0.04,0.03,-0.02,0.01,0.03,-0.66,0.14
video_1299,-0.18,0.0,-0.05,-0.05,-0.11,-0.12,-0.0,0.01,0.03,-0.01,-0.08,0.03,-0.09,-0.08,-0.05,0.0,-0.02,0.08,0.19,0.05,-0.79,0.6
video_1300,-0.68,-0.0,-0.06,-0.0,-0.05,-0.42,0.07,-0.1,0.17,-0.18,-0.05,-0.11,0.04,-0.01,-0.01,-0.0,-0.02,-0.01,0.03,0.02,-0.16,0.03
video_1301,-0.4,-0.04,-0.04,-0.02,-0.07,-0.15,0.07,-0.06,0.18,-0.03,-0.03,-0.23,-0.02,-0.05,-0.03,-0.02,0.09,-0.07,-0.01,0.02,-0.83,0.32
video_1302,-0.12,0.05,-0.09,-0.01,-0.08,-0.35,0.02,-0.07,0.12,-0.17,-0.08,-0.13,-0.13,-0.17,0.2,0.02,-0.31,0.01,-0.01,0.07,-0.21,-0.24
video_1303,-0.22,0.06,-0.1,-0.08,-0.01,-0.48,-0.0,-0.03,0.1,-0.21,-0.12,-0.03,0.03,0.04,0.14,-0.03,-0.23,-0.03,0.0,0.02,0.38,-0.5
video_1304,-0.53,-0.07,-0.06,-0.0,-0.06,-0.18,0.05,-0.08,0.2,-0.1,-0.05,-0.26,-0.03,-0.03,-0.02,0.01,0.02,-0.05,0.0,0.01,-0.58,0.05
video_1305,-0.23,0.07,-0.12,-0.06,-0.08,-0.35,-0.0,-0.08,0.16,-0.22,-0.08,-0.09,-0.09,-0.12,0.09,-0.01,-0.31,0.09,-0.02,0.11,0.19,-0.31
video_1306,-0.56,0.01,-0.08,-0.02,-0.08,-0.37,0.06,-0.09,0.2,-0.13,-0.04,-0.07,0.02,-0.07,0.08,0.01,-0.04,-0.02,-0.01,0.03,-0.49,0.19
video_1307,-0.45,0.08,-0.12,-0.08,-0.04,-0.56,0.05,-0.08,0.11,-0.17,-0.08,-0.04,0.01,0.02,0.12,0.0,-0.11,-0.02,-0.02,0.04,-0.17,0.02
video_1308,-0.59,-0.0,-0.04,-0.01,-0.07,-0.26,0.05,-0.07,0.15,-0.03,-0.03,-0.08,0.05,0.05,0.06,0.02,0.08,-0.04,-0.02,0.03,-0.77,0.52
video_1309,-0.36,0.06,-0.1,-0.03,-0.04,-0.48,0.02,-0.08,0.17,-0.17,-0.11,-0.05,0.07,-0.09,0.09,-0.01,-0.27,-0.01,0.02,0.03,-0.01,-0.18
